time_in_cycles,T50,P30,Ps30,Nc,NRf,phi,BPR,W32,htBleed,RUL
33,1400.61,553.47,47.51,9037.23,2388.19,521.73,8.4597,23.3406,393,155
66,1398.34,554.67,47.18,9064.83,2387.99,522.36,8.4068,23.4124,391,141
138,1398.91,553.86,47.39,9062.47,2388.06,522.14,8.4093,23.2848,393,84
91,1399.36,554.03,47.51,9052.02,2388.07,521.94,8.4408,23.3728,392,63
141,1403.74,554.28,47.36,9066.81,2388.1,521.84,8.4452,23.2287,393,81
265,1425.09,552.12,47.91,9127.21,2388.16,520.13,8.5175,23.1423,397,10
100,1407.6,553.65,47.47,9052.75,2388.12,521.48,8.4152,23.2626,392,85
52,1404.65,553.95,47.34,9058.2,2388.06,521.73,8.3916,23.3739,393,148
9,1407.47,554.43,47.53,9051.04,2388.1,521.41,8.4484,23.3733,392,145
25,1406.65,553.77,47.69,9054.5,2388.13,521.31,8.407,23.3242,392,163
129,1414.62,552.76,47.81,9054.42,2388.19,520.34,8.4734,23.2383,395,18
189,1417.01,551.91,47.85,9058.92,2388.11,521.0,8.4874,23.2388,393,51
169,1407.76,553.32,47.51,9061.41,2388.15,520.84,8.459,23.2116,394,61
107,1412.33,552.84,47.55,9049.07,2388.11,521.35,8.4649,23.2225,393,106
136,1415.21,552.7,47.71,9065.37,2388.26,520.93,8.5072,23.1555,395,19
96,1402.59,553.82,47.48,9060.06,2388.06,521.5,8.4068,23.3368,391,182
105,1415.03,553.61,47.78,9049.94,2388.19,520.96,8.4737,23.2044,392,32
54,1404.57,554.89,47.27,9051.19,2388.04,522.23,8.3903,23.4111,392,153
53,1391.44,553.79,47.17,9067.43,2387.99,522.71,8.4039,23.4908,392,161
17,1412.03,553.07,47.47,9059.87,2388.11,520.77,8.4574,23.3128,394,185
98,1404.85,554.12,47.31,9075.13,2388.07,522.46,8.4218,23.4492,392,133
87,1410.93,553.65,47.49,9050.5,2388.13,521.34,8.4526,23.2805,395,67
28,1399.53,554.54,47.21,9057.5,2387.96,522.04,8.3794,23.4025,390,167
166,1419.21,551.67,47.64,9068.65,2388.13,520.35,8.4679,23.0986,395,34
65,1401.98,553.22,47.57,9058.75,2388.12,521.41,8.4194,23.2343,394,210
149,1406.46,554.05,47.35,9070.15,2388.02,521.77,8.3653,23.4141,392,108
30,1407.18,555.03,47.29,9050.18,2388.04,521.99,8.3824,23.4894,392,172
42,1399.22,553.66,47.33,9046.73,2388.09,521.38,8.4199,23.3729,391,146
148,1404.42,553.12,47.54,9088.58,2388.07,521.4,8.426,23.3132,394,65
45,1411.18,553.0,47.56,9047.97,2388.13,520.69,8.4097,23.2695,393,184
107,1399.01,554.43,47.46,9068.41,2388.09,521.44,8.409,23.2638,393,92
166,1408.81,552.99,47.67,9062.46,2388.14,520.98,8.489,23.2183,395,34
72,1399.5,554.34,47.39,9049.63,2388.05,521.64,8.3925,23.3373,392,269
8,1402.54,553.86,47.69,9035.87,2388.1,520.85,8.4295,23.1835,393,205
119,1412.89,552.64,47.6,9065.57,2388.12,521.46,8.4402,23.3425,394,121
323,1428.51,551.75,48.21,9070.76,2388.24,520.26,8.4715,23.1919,396,13
19,1408.97,553.24,47.55,9046.96,2388.14,521.24,8.4224,23.2769,393,151
80,1399.8,553.78,47.17,9057.28,2388.04,522.16,8.4089,23.3247,393,127
150,1405.32,553.52,47.4,9082.85,2388.04,521.54,8.4189,23.3138,393,52
116,1409.51,553.34,47.68,9056.18,2388.09,521.78,8.4242,23.2465,395,92
77,1406.05,553.99,47.69,9068.32,2388.08,521.62,8.3916,23.2731,393,122
110,1397.65,554.29,47.32,9064.99,2388.11,521.7,8.4482,23.384,392,252
56,1406.05,553.55,47.46,9060.33,2388.09,521.72,8.429,23.254,392,143
94,1415.2,554.13,47.33,9057.25,2388.09,521.79,8.41,23.3492,391,60
161,1419.95,552.61,47.67,9092.28,2388.1,520.82,8.443,23.2537,394,33
253,1415.87,552.79,47.67,9067.91,2388.15,521.07,8.4699,23.2075,394,60
108,1405.78,553.52,47.39,9062.18,2388.04,522.19,8.4255,23.2909,390,91
109,1403.88,554.95,47.2,9055.69,2388.03,522.17,8.4345,23.4442,393,125
233,1409.53,552.87,47.65,9115.85,2388.03,521.09,8.4475,23.1826,396,43
3,1402.37,553.84,47.39,9043.02,2388.05,521.66,8.4303,23.3593,393,210
111,1406.15,552.8,47.67,9040.79,2388.17,520.97,8.4766,23.4102,394,118
38,1408.78,553.41,47.69,9048.76,2388.07,521.56,8.4549,23.4042,392,142
103,1403.21,553.64,47.57,9053.28,2388.1,521.41,8.4263,23.4289,392,89
67,1405.88,553.86,47.4,9063.55,2388.05,521.32,8.4245,23.2646,393,173
99,1416.42,552.48,47.82,9040.52,2388.16,520.74,8.4653,23.1774,394,51
9,1406.26,553.43,47.69,9051.36,2388.1,521.81,8.4383,23.2386,392,119
60,1404.78,554.13,47.34,9062.32,2388.06,521.85,8.424,23.3268,392,302
224,1419.4,552.81,47.66,9109.83,2388.13,521.05,8.4377,23.1277,393,33
19,1406.56,553.85,47.41,9046.79,2388.09,521.77,8.4351,23.1949,392,172
142,1414.87,552.26,47.75,9051.47,2388.19,520.9,8.4631,23.1432,395,68
129,1404.43,553.49,47.39,9084.31,2388.08,521.73,8.4161,23.3681,393,84
149,1416.43,552.65,47.73,9058.93,2388.15,520.6,8.465,23.2704,394,61
132,1419.07,551.32,47.84,9048.83,2388.24,520.05,8.4999,23.1495,392,18
6,1407.86,553.48,47.56,9044.41,2388.14,521.29,8.4455,23.2612,394,252
71,1410.53,553.7,47.6,9050.1,2388.15,521.54,8.4367,23.2826,393,142
223,1430.6,551.16,48.03,9059.48,2388.25,520.36,8.5017,23.0181,397,17
40,1403.24,553.75,47.09,9056.52,2388.05,521.84,8.3987,23.4079,392,139
95,1410.05,553.76,47.36,9059.92,2388.12,521.48,8.4296,23.4112,394,98
57,1399.24,554.66,47.26,9060.59,2388.07,522.35,8.3866,23.4192,392,157
25,1406.0,554.16,47.46,9056.01,2388.05,521.92,8.4381,23.3139,392,149
65,1404.08,553.61,47.46,9062.05,2388.07,521.63,8.4314,23.3583,394,72
223,1413.78,552.45,47.87,9131.05,2388.13,520.82,8.4933,23.1471,397,17
63,1416.28,552.61,47.41,9060.33,2388.05,521.49,8.4618,23.2869,393,93
91,1397.86,554.37,47.3,9066.54,2387.98,522.69,8.4312,23.476,391,178
157,1413.71,552.37,47.59,9089.33,2388.12,520.82,8.4668,23.1024,395,37
268,1404.21,553.04,47.62,9067.07,2388.14,520.92,8.474,23.3324,393,94
35,1407.28,554.24,47.48,9043.47,2388.07,522.32,8.3933,23.4341,393,102
154,1412.99,552.8,47.66,9099.02,2388.1,520.7,8.5085,23.2838,394,45
221,1432.13,551.77,48.08,9110.37,2388.19,519.22,8.5312,23.1596,395,1
76,1399.72,554.94,47.05,9054.07,2388.01,522.4,8.4117,23.4025,391,180
73,1408.1,553.62,47.47,9060.67,2388.03,521.9,8.4477,23.3245,393,123
97,1401.1,553.49,47.29,9070.92,2387.94,522.67,8.3686,23.4193,392,117
24,1411.79,552.36,47.45,9038.38,2388.15,521.83,8.4488,23.3439,394,189
18,1396.85,554.96,47.33,9038.26,2388.05,521.78,8.4167,23.3844,390,195
24,1406.95,553.2,47.59,9055.99,2388.06,521.06,8.4398,23.2359,392,185
90,1407.02,553.18,47.64,9043.09,2388.1,521.12,8.4704,23.2122,393,123
103,1397.25,554.44,47.2,9058.46,2388.05,522.35,8.4257,23.3521,393,82
95,1412.55,553.76,47.53,9041.13,2388.14,521.31,8.44,23.2977,394,93
35,1410.37,553.07,47.55,9048.53,2388.12,521.89,8.4273,23.3821,392,178
239,1418.73,553.54,47.85,9120.67,2388.09,521.51,8.4813,23.192,394,30
119,1410.51,552.96,47.73,9063.89,2388.09,520.48,8.4492,23.247,394,75
75,1406.02,553.42,47.6,9044.13,2388.09,521.05,8.4288,23.259,392,140
13,1401.53,554.26,47.26,9057.7,2388.05,522.52,8.4046,23.398,392,172
108,1403.55,554.17,47.38,9068.62,2388.07,521.79,8.405,23.4082,393,90
70,1411.56,553.8,47.54,9053.61,2388.08,521.49,8.4319,23.343,394,213
145,1405.42,553.18,47.45,9058.98,2388.1,521.51,8.4521,23.3268,394,55
66,1398.14,554.3,47.21,9062.74,2388.0,522.19,8.4153,23.452,392,148
40,1411.38,553.04,47.45,9054.91,2388.12,521.78,8.4609,23.3385,393,235
209,1429.91,551.25,48.2,9107.12,2388.23,519.68,8.5502,22.9884,398,4
75,1399.29,554.26,47.19,9064.7,2388.02,522.48,8.411,23.4905,392,201
15,1398.41,554.02,47.24,9068.28,2388.0,521.89,8.3901,23.3772,393,244
57,1398.72,554.86,47.12,9068.03,2387.99,522.45,8.3993,23.3403,392,144
10,1411.38,553.06,47.41,9046.85,2388.13,521.8,8.4447,23.3787,393,158
57,1404.34,553.43,47.41,9049.18,2388.08,521.19,8.3705,23.3249,392,218
110,1409.87,553.5,47.45,9067.24,2388.02,522.37,8.4253,23.3177,392,203
56,1404.08,554.05,47.12,9070.34,2387.99,521.88,8.4091,23.419,392,102
258,1415.0,552.67,48.03,9143.56,2388.09,520.97,8.4594,23.1426,396,18
131,1413.25,553.7,47.7,9045.1,2388.13,521.45,8.4328,23.3435,391,61
190,1415.55,552.52,47.7,9154.05,2388.08,521.33,8.4591,23.3197,394,23
187,1419.49,552.98,47.77,9076.54,2388.07,521.79,8.4833,23.2154,393,44
6,1405.56,553.33,47.77,9061.77,2388.08,521.32,8.4496,23.3112,394,196
74,1400.45,554.42,47.24,9059.2,2388.07,522.33,8.3729,23.4314,391,140
51,1399.23,554.51,47.15,9056.86,2388.01,522.39,8.3969,23.491,392,206
69,1408.24,553.55,47.27,9067.75,2388.06,521.69,8.417,23.3108,394,68
113,1401.6,554.66,47.18,9083.15,2387.96,521.89,8.4436,23.3882,391,88
108,1400.47,554.05,47.43,9053.91,2388.07,522.03,8.4337,23.4021,393,77
47,1394.6,555.0,47.35,9063.82,2388.05,522.46,8.4086,23.4013,393,166
21,1399.7,554.61,47.37,9063.15,2388.06,521.74,8.4285,23.4391,393,257
73,1403.62,553.38,47.52,9070.22,2388.12,521.66,8.408,23.2556,393,83
151,1427.38,551.12,48.25,9042.14,2388.28,519.67,8.5206,23.0744,396,2
6,1414.62,553.59,47.37,9055.33,2388.04,521.38,8.4121,23.4274,391,234
135,1411.73,552.38,47.77,9050.62,2388.2,520.47,8.4896,23.1722,394,33
79,1401.6,554.65,47.25,9074.28,2387.96,522.52,8.3818,23.2787,393,135
98,1410.03,553.81,47.44,9053.35,2388.08,521.62,8.4493,23.3368,392,185
81,1401.14,554.8,47.09,9055.11,2387.96,522.27,8.4064,23.3403,392,159
107,1395.01,554.07,47.15,9048.54,2388.1,521.74,8.3911,23.3286,391,100
171,1416.53,552.51,48.01,9123.26,2388.13,520.11,8.5305,23.2056,395,14
160,1419.36,552.84,47.7,9089.7,2388.13,520.92,8.5081,23.2034,395,38
15,1409.03,553.47,47.77,9063.58,2388.09,520.82,8.465,23.1692,392,187
128,1408.36,552.59,47.79,9050.72,2388.13,521.4,8.4627,23.1824,395,139
107,1407.38,553.18,47.64,9053.35,2388.14,521.07,8.4657,23.2332,394,92
115,1415.31,552.99,47.61,9053.18,2388.11,521.38,8.4637,23.3781,394,100
254,1432.25,551.76,48.02,9144.87,2388.16,520.33,8.5299,23.1186,395,4
93,1414.06,553.25,47.36,9064.04,2388.11,521.08,8.4574,23.2456,394,92
7,1404.13,554.4,47.56,9058.45,2388.08,521.07,8.4528,23.2666,392,227
173,1407.21,552.44,47.79,9123.17,2388.09,520.69,8.4973,23.1678,395,22
66,1418.84,553.44,47.58,9058.13,2388.1,521.81,8.4242,23.3148,393,71
4,1395.05,554.87,47.07,9065.22,2388.02,522.72,8.3887,23.3791,393,161
230,1414.68,551.4,48.05,9055.41,2388.21,519.97,8.5269,23.1377,396,10
103,1410.06,553.39,47.45,9044.51,2388.1,521.13,8.4471,23.2953,394,85
128,1415.95,553.38,47.89,9065.53,2388.13,520.44,8.4715,23.3204,395,81
55,1397.37,553.81,47.58,9046.5,2388.04,522.29,8.3872,23.3061,393,147
219,1409.24,552.57,47.7,9069.06,2388.13,521.07,8.4764,23.2217,394,59
141,1422.88,552.66,47.92,9059.35,2388.22,521.0,8.4642,23.0726,393,25
258,1421.07,552.71,47.66,9082.16,2388.18,520.79,8.4796,23.1194,394,29
129,1401.0,554.51,47.43,9065.13,2388.04,521.67,8.3722,23.2947,394,111
130,1414.7,552.92,47.78,9048.64,2388.14,521.05,8.46,23.2158,393,58
55,1411.69,552.85,47.54,9053.27,2388.13,520.97,8.4886,23.1645,394,125
2,1402.84,554.13,47.34,9044.49,2388.11,521.6,8.4099,23.3776,393,192
102,1402.73,553.42,47.47,9064.68,2388.12,521.53,8.4266,23.2682,393,94
66,1407.63,554.37,47.46,9068.59,2388.05,522.12,8.4628,23.4266,392,134
103,1398.91,553.36,47.45,9076.11,2388.09,522.3,8.3856,23.2027,393,55
57,1398.55,553.99,47.28,9058.76,2388.09,522.06,8.4128,23.366,392,122
258,1420.96,551.6,48.0,9071.07,2388.21,519.6,8.4864,23.0497,397,9
17,1410.71,553.73,47.46,9043.58,2388.13,521.83,8.441,23.2939,392,198
124,1396.84,553.83,47.52,9086.53,2387.98,521.79,8.4077,23.3782,392,77
123,1410.97,552.75,47.8,9039.05,2388.17,521.34,8.4148,23.2345,394,106
75,1411.15,554.14,47.5,9070.38,2388.12,521.31,8.4514,23.2519,393,62
329,1426.81,551.5,48.26,9068.69,2388.22,519.88,8.5264,23.072,397,7
154,1416.92,553.56,47.68,9090.87,2388.14,520.53,8.458,23.2003,394,44
17,1408.52,553.91,47.56,9046.74,2388.04,521.52,8.4391,23.3395,392,212
178,1407.18,552.79,47.72,9151.39,2388.05,521.66,8.4521,23.3195,394,23
25,1407.85,553.15,47.43,9058.64,2388.03,521.89,8.4432,23.3172,393,153
9,1404.51,554.58,47.24,9057.62,2388.01,522.33,8.4321,23.339,395,146
126,1420.01,552.09,47.9,9045.89,2388.19,520.26,8.5094,23.1537,395,24
93,1403.31,554.45,47.31,9064.84,2388.04,522.16,8.4316,23.3227,392,99
38,1393.12,555.13,47.28,9066.51,2388.06,521.99,8.3805,23.4627,391,245
50,1403.97,553.84,47.68,9049.62,2388.08,520.94,8.4219,23.3114,393,118
159,1423.41,552.19,48.11,9042.14,2388.3,519.98,8.4995,23.0551,395,11
126,1419.61,553.6,47.68,9052.17,2388.24,520.85,8.4776,23.1867,394,21
74,1406.39,553.31,47.79,9047.56,2388.14,521.47,8.4208,23.3163,393,96
69,1389.95,554.23,47.24,9051.31,2388.03,522.32,8.3898,23.4704,392,162
42,1406.55,553.93,47.63,9059.85,2388.07,521.54,8.3959,23.2835,390,157
128,1412.15,553.71,47.81,9076.9,2388.1,520.85,8.4142,23.2404,393,57
263,1422.82,552.81,47.91,9079.99,2388.14,521.04,8.5205,23.1446,395,24
21,1410.08,552.99,47.57,9056.26,2388.13,521.05,8.4249,23.2869,394,114
290,1417.22,552.25,47.83,9095.79,2388.12,520.74,8.4889,23.1215,394,51
104,1406.33,554.34,47.55,9063.72,2388.04,521.75,8.398,23.3785,394,258
77,1414.26,553.04,47.73,9037.13,2388.17,521.2,8.4324,23.2269,395,81
183,1419.03,551.38,48.03,9040.94,2388.23,520.05,8.5041,23.1302,396,9
192,1419.89,551.28,47.85,9091.24,2388.16,520.62,8.5243,23.2388,394,38
62,1407.12,553.06,47.59,9052.21,2388.08,521.41,8.415,23.3009,393,112
49,1400.71,553.58,47.4,9061.27,2388.12,521.38,8.4488,23.2926,392,114
206,1421.04,551.95,47.78,9061.55,2388.17,520.67,8.4642,23.1132,393,34
174,1418.99,552.87,47.57,9117.33,2388.09,521.31,8.4307,23.2683,394,28
100,1411.35,554.22,47.64,9045.72,2388.08,521.55,8.4241,23.409,392,92
30,1411.04,552.63,47.76,9044.73,2388.16,521.35,8.4689,23.3011,394,105
106,1400.31,554.55,47.11,9060.12,2387.97,521.89,8.4019,23.4263,393,93
171,1403.24,553.06,47.51,9109.78,2388.08,521.37,8.4666,23.3597,393,43
66,1403.99,554.03,47.24,9057.85,2388.01,522.17,8.4189,23.346,393,87
56,1409.08,553.24,47.57,9058.55,2388.12,521.75,8.4351,23.318,394,124
176,1427.72,552.62,47.83,9149.82,2388.11,520.61,8.4822,23.1426,395,13
145,1427.14,551.32,47.98,9045.26,2388.3,519.47,8.4846,23.1502,395,5
63,1395.05,554.63,47.17,9061.57,2388.01,522.15,8.3867,23.325,392,224
117,1414.17,553.64,47.47,9068.65,2388.1,521.81,8.427,23.3664,392,166
8,1401.76,553.76,47.32,9053.28,2388.07,521.63,8.4285,23.3029,390,187
187,1423.45,551.45,48.21,9035.79,2388.33,519.03,8.5324,23.0449,396,1
214,1417.63,552.05,47.91,9070.95,2388.18,520.68,8.4853,23.1812,394,17
150,1412.23,553.2,47.56,9061.46,2388.17,521.04,8.4815,23.2054,395,90
115,1405.75,553.99,47.26,9062.59,2388.02,521.91,8.4128,23.2298,393,70
137,1416.51,552.8,47.67,9092.69,2388.04,520.82,8.4866,23.2557,393,37
31,1410.95,554.48,47.48,9048.44,2388.12,521.42,8.4283,23.3948,392,123
78,1410.07,553.2,47.59,9057.82,2388.13,520.92,8.4425,23.1274,392,113
155,1433.78,551.24,48.15,9041.73,2388.26,519.45,8.5215,23.053,395,3
142,1422.81,551.58,48.03,9039.18,2388.29,520.13,8.4693,23.1361,395,12
87,1399.65,554.98,47.2,9064.05,2387.96,522.54,8.4232,23.4197,391,182
131,1407.09,553.78,47.36,9075.82,2388.07,521.77,8.455,23.3698,394,182
52,1400.04,554.71,47.21,9062.07,2387.99,522.77,8.4314,23.4506,392,205
91,1413.26,552.51,47.57,9056.45,2388.15,520.95,8.4706,23.1774,392,100
211,1430.45,550.93,48.15,9046.45,2388.33,519.43,8.5185,23.0511,396,2
12,1403.56,554.74,47.34,9058.57,2388.02,522.42,8.388,23.513,392,187
96,1411.03,554.38,47.23,9059.49,2388.05,522.21,8.4467,23.4229,393,126
154,1418.29,551.88,47.82,9050.34,2388.21,520.06,8.4769,23.143,394,26
193,1417.7,553.06,47.64,9166.96,2388.05,521.58,8.4818,23.1821,395,20
166,1420.87,552.07,47.92,9106.99,2388.17,519.94,8.4781,23.1287,396,14
22,1407.09,552.39,47.57,9055.42,2388.16,521.41,8.4825,23.3909,392,158
191,1401.97,553.1,47.46,9083.96,2388.03,521.68,8.4429,23.4181,394,78
159,1418.86,551.15,48.11,9146.79,2388.2,520.5,8.554,23.1357,396,4
227,1422.58,552.09,47.87,9070.37,2388.14,520.73,8.4751,23.1902,395,51
168,1419.05,551.48,47.89,9060.87,2388.24,519.76,8.4851,23.0252,396,17
18,1390.17,554.52,47.17,9065.7,2387.96,522.27,8.4231,23.3507,392,195
213,1428.56,551.71,48.26,9065.19,2388.28,519.54,8.5363,23.0635,397,2
117,1422.08,552.77,48.04,9047.28,2388.23,519.93,8.508,23.077,395,11
212,1418.17,552.54,47.86,9087.44,2388.11,521.26,8.47,23.1274,394,63
154,1410.87,553.16,47.61,9058.92,2388.11,521.22,8.4522,23.2755,394,129
130,1400.83,554.38,47.42,9065.58,2388.08,522.19,8.4122,23.3495,391,70
191,1423.39,552.43,47.75,9086.56,2388.17,520.69,8.4942,23.1696,395,22
151,1420.86,551.69,47.71,9117.26,2388.13,521.02,8.4479,23.1172,393,23
56,1398.44,554.01,47.49,9044.39,2388.06,521.89,8.4162,23.2541,392,157
71,1408.89,554.0,47.36,9052.57,2388.11,521.35,8.4045,23.2634,393,66
131,1416.68,553.64,47.47,9053.79,2388.09,520.94,8.4438,23.3321,394,127
154,1417.98,552.73,47.88,9062.79,2388.13,521.68,8.5054,23.2422,396,59
49,1403.69,554.0,47.29,9061.26,2388.05,522.44,8.3917,23.3541,392,117
22,1400.03,553.93,47.28,9059.51,2388.03,521.96,8.4144,23.4153,392,144
237,1414.51,551.59,48.03,9076.52,2388.15,520.6,8.5253,23.1135,392,22
179,1410.92,553.56,47.67,9066.41,2388.04,521.33,8.4571,23.3236,392,77
152,1421.46,551.85,47.92,9121.6,2388.13,521.02,8.4987,23.13,396,11
151,1405.47,554.09,47.19,9064.23,2388.05,521.94,8.4166,23.3398,394,89
97,1409.0,553.5,47.44,9062.79,2388.13,521.95,8.4363,23.3345,393,181
103,1415.68,552.64,47.51,9044.54,2388.14,521.32,8.4371,23.3245,394,155
22,1408.64,553.57,47.65,9056.58,2388.13,521.27,8.4504,23.2354,394,188
60,1410.59,553.13,47.54,9033.06,2388.19,521.11,8.478,23.3096,393,153
86,1411.49,552.93,47.57,9063.71,2388.08,521.51,8.4126,23.3938,393,99
115,1400.39,554.42,47.33,9055.5,2388.11,521.59,8.4213,23.281,393,85
2,1404.4,554.05,47.46,9046.86,2388.11,521.43,8.426,23.3724,393,256
103,1413.8,552.93,47.5,9068.47,2388.1,520.87,8.4791,23.3546,394,71
101,1403.73,553.32,47.35,9061.94,2388.1,521.91,8.4482,23.384,393,139
113,1394.55,554.11,47.33,9054.07,2388.02,521.82,8.4097,23.4792,391,81
226,1435.58,550.48,48.18,9027.5,2388.3,519.55,8.4952,23.1892,396,3
140,1404.92,553.18,47.48,9055.01,2388.1,521.68,8.4686,23.3253,392,143
79,1403.75,553.92,47.48,9056.61,2388.04,522.01,8.4301,23.3814,391,74
255,1429.98,550.76,48.29,9057.26,2388.26,519.99,8.5249,23.1204,396,1
204,1421.35,551.83,47.98,9131.22,2388.15,520.56,8.5129,23.1615,395,12
30,1396.49,554.78,47.19,9069.39,2387.98,522.06,8.4228,23.4269,391,229
97,1412.59,552.91,47.57,9041.37,2388.09,520.72,8.4448,23.3442,394,118
65,1403.86,554.26,46.98,9057.82,2387.98,522.26,8.3678,23.509,392,228
66,1400.96,554.76,47.01,9057.74,2387.93,522.71,8.3699,23.5411,391,227
6,1394.36,554.91,47.14,9068.47,2387.95,522.52,8.3942,23.4869,391,152
71,1394.25,554.25,47.32,9056.84,2388.05,522.16,8.3968,23.4043,392,151
14,1403.96,553.65,47.51,9066.08,2388.07,521.67,8.3974,23.3415,391,299
60,1413.02,553.21,47.72,9052.12,2388.12,521.49,8.4115,23.3122,394,110
11,1415.0,553.23,47.4,9043.07,2388.12,521.22,8.404,23.3505,393,202
224,1432.73,551.43,48.03,9045.11,2388.2,519.9,8.5313,23.1149,395,10
158,1414.66,552.06,47.68,9051.37,2388.22,520.69,8.4817,23.2619,394,57
125,1405.51,553.24,47.49,9057.27,2388.09,521.78,8.4254,23.295,392,115
92,1410.71,553.31,47.59,9046.56,2388.17,521.24,8.4194,23.3732,392,62
77,1407.18,553.65,47.23,9065.52,2387.99,521.58,8.3834,23.3381,393,76
140,1412.81,552.06,47.79,9044.98,2388.21,520.19,8.5031,23.1167,394,30
98,1398.86,553.15,47.32,9051.93,2388.03,521.68,8.3937,23.3936,391,119
145,1421.19,551.96,48.08,9042.6,2388.19,519.46,8.4982,23.148,393,13
173,1406.15,554.28,47.55,9107.04,2388.0,521.31,8.4203,23.2732,394,41
138,1409.56,552.96,47.65,9059.42,2388.16,521.16,8.457,23.3225,394,75
130,1416.69,551.6,47.93,9055.53,2388.18,519.67,8.4683,23.1293,394,17
274,1421.98,551.66,48.06,9110.96,2388.2,519.87,8.499,23.0697,394,9
83,1408.22,552.85,47.84,9052.38,2388.15,521.54,8.4693,23.2861,393,87
44,1410.46,552.87,47.54,9037.6,2388.13,521.43,8.444,23.3859,393,171
105,1408.82,553.11,47.65,9067.6,2388.07,521.04,8.4498,23.1996,394,75
63,1400.23,554.14,47.32,9067.78,2388.05,522.21,8.3983,23.4224,390,129
58,1403.99,553.58,47.35,9055.97,2388.04,521.85,8.4032,23.3982,392,121
30,1405.03,552.61,47.33,9043.8,2388.14,522.3,8.4311,23.2102,394,200
24,1408.88,552.66,47.54,9042.18,2388.14,521.47,8.4512,23.2691,394,164
199,1436.93,551.0,48.2,9095.97,2388.21,519.62,8.5273,23.1076,397,0
183,1412.47,553.04,47.71,9060.74,2388.1,520.87,8.5117,23.2129,395,51
187,1404.1,552.86,47.55,9060.57,2388.1,521.32,8.4543,23.1666,393,69
86,1404.45,553.46,47.49,9063.81,2388.05,521.42,8.3904,23.288,393,95
61,1401.61,552.97,47.5,9056.22,2388.12,522.28,8.436,23.3766,392,120
102,1400.06,553.23,47.48,9049.68,2388.12,521.19,8.4403,23.2026,392,128
10,1411.19,553.0,47.49,9041.87,2388.1,520.81,8.4668,23.3049,392,257
139,1415.14,553.81,47.53,9089.36,2388.07,521.71,8.4823,23.3022,393,40
23,1411.58,553.88,47.52,9055.32,2388.1,521.69,8.4265,23.3842,392,170
7,1391.19,554.66,47.21,9069.13,2388.0,522.54,8.3984,23.349,392,252
238,1420.79,552.4,47.82,9120.92,2388.17,520.5,8.5019,23.1615,395,20
184,1418.35,553.05,47.89,9114.9,2388.11,521.11,8.4523,23.1549,395,24
156,1416.88,552.72,47.93,9056.64,2388.18,520.49,8.4723,23.1481,393,53
243,1414.03,553.1,47.74,9120.7,2388.06,520.96,8.459,23.1161,395,33
70,1402.95,554.18,47.41,9059.88,2388.11,521.93,8.4135,23.4091,392,111
95,1411.22,552.81,47.53,9052.38,2388.11,521.12,8.4947,23.2248,394,85
254,1414.03,553.65,47.58,9061.44,2388.14,521.42,8.4873,23.1492,394,82
55,1391.42,555.05,47.15,9064.96,2388.05,523.38,8.4092,23.4211,391,159
5,1407.56,553.9,47.33,9054.59,2388.1,521.49,8.4556,23.4487,394,208
153,1419.68,553.04,47.74,9053.4,2388.19,520.59,8.494,23.2066,396,57
4,1397.49,552.91,47.28,9059.79,2388.05,521.97,8.4458,23.3086,392,174
74,1395.96,554.51,47.44,9061.66,2388.03,521.86,8.412,23.5082,392,166
6,1413.67,553.89,47.51,9052.13,2388.09,520.98,8.4479,23.2253,392,187
172,1417.78,551.92,47.82,9091.83,2388.11,520.84,8.4676,23.2224,394,36
6,1408.46,553.91,47.49,9039.36,2388.15,521.29,8.4994,23.2869,393,182
111,1414.54,553.37,47.75,9075.37,2388.16,521.57,8.4847,23.3012,394,52
174,1397.64,552.86,47.45,9082.32,2388.04,522.1,8.3911,23.2987,392,102
112,1403.47,553.91,47.7,9060.44,2388.13,520.73,8.4597,23.2571,393,82
55,1406.87,554.14,47.35,9061.96,2388.08,521.04,8.4057,23.3498,392,140
169,1401.53,554.2,47.47,9056.6,2388.05,522.13,8.4517,23.4442,392,124
18,1413.79,553.46,47.63,9040.59,2388.18,520.85,8.4642,23.3479,393,195
223,1417.29,553.67,47.6,9086.41,2388.08,521.38,8.4695,23.2584,393,60
42,1406.24,553.89,47.43,9054.22,2388.08,521.73,8.4419,23.3482,392,158
188,1426.57,550.77,48.29,9067.68,2388.21,519.98,8.4814,23.0552,395,12
222,1406.96,553.75,47.67,9103.45,2388.08,521.29,8.4565,23.1434,394,54
89,1401.27,553.22,47.43,9066.32,2388.12,521.22,8.459,23.3441,394,89
123,1398.36,553.52,47.41,9082.43,2387.98,522.51,8.3994,23.4026,394,78
112,1403.76,553.93,47.3,9056.15,2388.04,522.38,8.3935,23.3309,391,122
46,1409.79,553.86,47.49,9052.99,2388.1,521.38,8.4281,23.3302,392,108
139,1420.03,551.89,47.96,9041.51,2388.3,520.2,8.4889,23.1875,397,14
196,1412.29,553.47,47.57,9088.43,2388.03,521.4,8.4615,23.3996,394,73
68,1409.61,553.43,47.52,9057.22,2388.09,521.12,8.4254,23.1945,393,112
89,1403.75,553.96,47.25,9059.74,2388.01,522.67,8.4133,23.4733,393,145
136,1402.29,554.81,47.2,9072.7,2388.03,521.98,8.4259,23.3288,391,133
245,1408.43,553.51,47.55,9057.66,2388.11,521.29,8.4538,23.2002,394,117
